 Initializing flow with inflow =            1
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 244300   0.10000E-02   0.16231E+02   0.22667E+01   0.52040E-27   0.16978E-26   0.00000E+00   0.00000E+00   0.11866E-27   0.00000E+00
 244400   0.10000E-02   0.16231E+02   0.22667E+01   0.33602E-27   0.14167E-26   0.00000E+00   0.00000E+00   0.10871E-27   0.00000E+00
 244500   0.10000E-02   0.16231E+02   0.22667E+01   0.60217E-27   0.14716E-26   0.00000E+00   0.00000E+00   0.95963E-28   0.00000E+00
 244600   0.10000E-02   0.16231E+02   0.22667E+01   0.69731E-27   0.17562E-26   0.00000E+00   0.00000E+00   0.10176E-27   0.00000E+00
 244700   0.10000E-02   0.16231E+02   0.22667E+01   0.55894E-27   0.15590E-26   0.00000E+00   0.00000E+00   0.10349E-27   0.00000E+00
 244800   0.10000E-02   0.16231E+02   0.22667E+01   0.38164E-27   0.15939E-26   0.00000E+00   0.00000E+00   0.97720E-28   0.00000E+00
 244900   0.10000E-02   0.16231E+02   0.22667E+01   0.37852E-27   0.14537E-26   0.00000E+00   0.00000E+00   0.10123E-27   0.00000E+00
 245000   0.10000E-02   0.16231E+02   0.22667E+01   0.41712E-27   0.16541E-26   0.00000E+00   0.00000E+00   0.96366E-28   0.00000E+00
 245100   0.10000E-02   0.16231E+02   0.22667E+01   0.42181E-27   0.17681E-26   0.00000E+00   0.00000E+00   0.10572E-27   0.00000E+00
 245200   0.10000E-02   0.16231E+02   0.22667E+01   0.40260E-27   0.16555E-26   0.00000E+00   0.00000E+00   0.10475E-27   0.00000E+00
 245300   0.10000E-02   0.16231E+02   0.22667E+01   0.40415E-27   0.15545E-26   0.00000E+00   0.00000E+00   0.97092E-28   0.00000E+00
 245400   0.10000E-02   0.16231E+02   0.22667E+01   0.33083E-27   0.16079E-26   0.00000E+00   0.00000E+00   0.10172E-27   0.00000E+00
 245500   0.10000E-02   0.16231E+02   0.22667E+01   0.56013E-27   0.15159E-26   0.00000E+00   0.00000E+00   0.10761E-27   0.00000E+00
 245600   0.10000E-02   0.16231E+02   0.22667E+01   0.61271E-27   0.14604E-26   0.00000E+00   0.00000E+00   0.97087E-28   0.00000E+00
 245700   0.10000E-02   0.16231E+02   0.22667E+01   0.40553E-27   0.16603E-26   0.00000E+00   0.00000E+00   0.10763E-27   0.00000E+00
 245800   0.10000E-02   0.16231E+02   0.22667E+01   0.40672E-27   0.15802E-26   0.00000E+00   0.00000E+00   0.10122E-27   0.00000E+00
 245900   0.10000E-02   0.16231E+02   0.22667E+01   0.41786E-27   0.15738E-26   0.00000E+00   0.00000E+00   0.10233E-27   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 246000   0.10000E-02   0.16231E+02   0.22667E+01   0.35928E-27   0.17113E-26   0.00000E+00   0.00000E+00   0.87711E-28   0.00000E+00
 246100   0.10000E-02   0.16231E+02   0.22667E+01   0.44854E-27   0.18170E-26   0.00000E+00   0.00000E+00   0.10802E-27   0.00000E+00
 246200   0.10000E-02   0.16231E+02   0.22667E+01   0.43768E-27   0.16193E-26   0.00000E+00   0.00000E+00   0.10062E-27   0.00000E+00
 246300   0.10000E-02   0.16231E+02   0.22667E+01   0.37734E-27   0.14642E-26   0.00000E+00   0.00000E+00   0.10010E-27   0.00000E+00
 246400   0.10000E-02   0.16231E+02   0.22667E+01   0.34710E-27   0.15514E-26   0.00000E+00   0.00000E+00   0.10787E-27   0.00000E+00
 246500   0.10000E-02   0.16231E+02   0.22667E+01   0.35356E-27   0.18804E-26   0.00000E+00   0.00000E+00   0.11273E-27   0.00000E+00
 246600   0.10000E-02   0.16231E+02   0.22667E+01   0.45491E-27   0.16895E-26   0.00000E+00   0.00000E+00   0.98550E-28   0.00000E+00
 246700   0.10000E-02   0.16231E+02   0.22667E+01   0.48492E-27   0.16072E-26   0.00000E+00   0.00000E+00   0.11788E-27   0.00000E+00
 246800   0.10000E-02   0.16231E+02   0.22667E+01   0.49031E-27   0.16049E-26   0.00000E+00   0.00000E+00   0.11621E-27   0.00000E+00
 246900   0.10000E-02   0.16231E+02   0.22667E+01   0.58692E-27   0.14421E-26   0.00000E+00   0.00000E+00   0.99676E-28   0.00000E+00
 247000   0.10000E-02   0.16231E+02   0.22667E+01   0.32545E-27   0.13489E-26   0.00000E+00   0.00000E+00   0.96570E-28   0.00000E+00
 247100   0.10000E-02   0.16231E+02   0.22667E+01   0.54595E-27   0.14139E-26   0.00000E+00   0.00000E+00   0.99538E-28   0.00000E+00
 247200   0.10000E-02   0.16231E+02   0.22667E+01   0.76514E-27   0.17382E-26   0.00000E+00   0.00000E+00   0.10244E-27   0.00000E+00
 247300   0.10000E-02   0.16231E+02   0.22667E+01   0.56769E-27   0.15065E-26   0.00000E+00   0.00000E+00   0.96687E-28   0.00000E+00
 247400   0.10000E-02   0.16231E+02   0.22667E+01   0.40623E-27   0.16532E-26   0.00000E+00   0.00000E+00   0.94481E-28   0.00000E+00
 247500   0.10000E-02   0.16231E+02   0.22667E+01   0.60411E-27   0.17543E-26   0.00000E+00   0.00000E+00   0.10909E-27   0.00000E+00
 247600   0.10000E-02   0.16231E+02   0.22667E+01   0.42897E-27   0.15928E-26   0.00000E+00   0.00000E+00   0.99915E-28   0.00000E+00
 247700   0.10000E-02   0.16231E+02   0.22667E+01   0.48879E-27   0.18799E-26   0.00000E+00   0.00000E+00   0.96187E-28   0.00000E+00
 247800   0.10000E-02   0.16231E+02   0.22667E+01   0.56467E-27   0.14664E-26   0.00000E+00   0.00000E+00   0.10086E-27   0.00000E+00
 247900   0.10000E-02   0.16231E+02   0.22667E+01   0.34599E-27   0.15401E-26   0.00000E+00   0.00000E+00   0.92102E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 248000   0.10000E-02   0.16231E+02   0.22667E+01   0.49051E-27   0.17602E-26   0.00000E+00   0.00000E+00   0.10166E-27   0.00000E+00
 248100   0.10000E-02   0.16231E+02   0.22667E+01   0.47488E-27   0.17033E-26   0.00000E+00   0.00000E+00   0.10210E-27   0.00000E+00
 248200   0.10000E-02   0.16231E+02   0.22667E+01   0.36288E-27   0.17165E-26   0.00000E+00   0.00000E+00   0.99740E-28   0.00000E+00
 248300   0.10000E-02   0.16231E+02   0.22667E+01   0.33934E-27   0.15218E-26   0.00000E+00   0.00000E+00   0.98564E-28   0.00000E+00
 248400   0.10000E-02   0.16231E+02   0.22667E+01   0.51147E-27   0.15948E-26   0.00000E+00   0.00000E+00   0.10368E-27   0.00000E+00
 248500   0.10000E-02   0.16231E+02   0.22667E+01   0.52929E-27   0.16719E-26   0.00000E+00   0.00000E+00   0.11439E-27   0.00000E+00
 248600   0.10000E-02   0.16231E+02   0.22667E+01   0.36318E-27   0.15946E-26   0.00000E+00   0.00000E+00   0.93764E-28   0.00000E+00
 248700   0.10000E-02   0.16231E+02   0.22667E+01   0.44370E-27   0.17443E-26   0.00000E+00   0.00000E+00   0.10452E-27   0.00000E+00
 248800   0.10000E-02   0.16231E+02   0.22667E+01   0.53550E-27   0.14496E-26   0.00000E+00   0.00000E+00   0.10429E-27   0.00000E+00
 248900   0.10000E-02   0.16231E+02   0.22667E+01   0.43038E-27   0.14901E-26   0.00000E+00   0.00000E+00   0.10133E-27   0.00000E+00
 249000   0.10000E-02   0.16231E+02   0.22667E+01   0.38585E-27   0.16214E-26   0.00000E+00   0.00000E+00   0.10015E-27   0.00000E+00
 249100   0.10000E-02   0.16231E+02   0.22667E+01   0.78723E-27   0.16187E-26   0.00000E+00   0.00000E+00   0.10808E-27   0.00000E+00
 249200   0.10000E-02   0.16231E+02   0.22667E+01   0.37051E-27   0.15874E-26   0.00000E+00   0.00000E+00   0.10571E-27   0.00000E+00
 249300   0.10000E-02   0.16231E+02   0.22667E+01   0.45617E-27   0.16632E-26   0.00000E+00   0.00000E+00   0.11048E-27   0.00000E+00
 249400   0.10000E-02   0.16231E+02   0.22667E+01   0.51921E-27   0.14365E-26   0.00000E+00   0.00000E+00   0.10071E-27   0.00000E+00
 249500   0.10000E-02   0.16231E+02   0.22667E+01   0.41541E-27   0.14288E-26   0.00000E+00   0.00000E+00   0.93948E-28   0.00000E+00
 249600   0.10000E-02   0.16231E+02   0.22667E+01   0.37402E-27   0.15614E-26   0.00000E+00   0.00000E+00   0.97708E-28   0.00000E+00
 249700   0.10000E-02   0.16231E+02   0.22667E+01   0.58099E-27   0.18034E-26   0.00000E+00   0.00000E+00   0.11858E-27   0.00000E+00
 249800   0.10000E-02   0.16231E+02   0.22667E+01   0.53946E-27   0.14849E-26   0.00000E+00   0.00000E+00   0.91573E-28   0.00000E+00
 249900   0.10000E-02   0.16231E+02   0.22667E+01   0.48903E-27   0.17356E-26   0.00000E+00   0.00000E+00   0.11028E-27   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 250000   0.10000E-02   0.16231E+02   0.22667E+01   0.42182E-27   0.16991E-26   0.00000E+00   0.00000E+00   0.11445E-27   0.00000E+00
 250100   0.10000E-02   0.16231E+02   0.22667E+01   0.35360E-27   0.15934E-26   0.00000E+00   0.00000E+00   0.11173E-27   0.00000E+00
 250200   0.10000E-02   0.16231E+02   0.22667E+01   0.31351E-27   0.15497E-26   0.00000E+00   0.00000E+00   0.94892E-28   0.00000E+00
 250300   0.10000E-02   0.16231E+02   0.22667E+01   0.39243E-27   0.16270E-26   0.00000E+00   0.00000E+00   0.97294E-28   0.00000E+00
 250400   0.10000E-02   0.16231E+02   0.22667E+01   0.52427E-27   0.14708E-26   0.00000E+00   0.00000E+00   0.96615E-28   0.00000E+00
 250500   0.10000E-02   0.16231E+02   0.22667E+01   0.64430E-27   0.15954E-26   0.00000E+00   0.00000E+00   0.10966E-27   0.00000E+00
 250600   0.10000E-02   0.16231E+02   0.22667E+01   0.50374E-27   0.16078E-26   0.00000E+00   0.00000E+00   0.11175E-27   0.00000E+00
 250700   0.10000E-02   0.16231E+02   0.22667E+01   0.46194E-27   0.14975E-26   0.00000E+00   0.00000E+00   0.10360E-27   0.00000E+00
 250800   0.10000E-02   0.16231E+02   0.22667E+01   0.62311E-27   0.16607E-26   0.00000E+00   0.00000E+00   0.10971E-27   0.00000E+00
 250900   0.10000E-02   0.16231E+02   0.22667E+01   0.48448E-27   0.16771E-26   0.00000E+00   0.00000E+00   0.10394E-27   0.00000E+00
 251000   0.10000E-02   0.16231E+02   0.22667E+01   0.42642E-27   0.15675E-26   0.00000E+00   0.00000E+00   0.93208E-28   0.00000E+00
 251100   0.10000E-02   0.16231E+02   0.22667E+01   0.58383E-27   0.14512E-26   0.00000E+00   0.00000E+00   0.89202E-28   0.00000E+00
 251200   0.10000E-02   0.16231E+02   0.22667E+01   0.38167E-27   0.15917E-26   0.00000E+00   0.00000E+00   0.10587E-27   0.00000E+00
 251300   0.10000E-02   0.16231E+02   0.22667E+01   0.51234E-27   0.15144E-26   0.00000E+00   0.00000E+00   0.10144E-27   0.00000E+00
 251400   0.10000E-02   0.16231E+02   0.22667E+01   0.60844E-27   0.16829E-26   0.00000E+00   0.00000E+00   0.97025E-28   0.00000E+00
 251500   0.10000E-02   0.16231E+02   0.22667E+01   0.55581E-27   0.17006E-26   0.00000E+00   0.00000E+00   0.11213E-27   0.00000E+00
 251600   0.10000E-02   0.16231E+02   0.22667E+01   0.47954E-27   0.15990E-26   0.00000E+00   0.00000E+00   0.11291E-27   0.00000E+00
 251700   0.10000E-02   0.16231E+02   0.22667E+01   0.82697E-27   0.15166E-26   0.00000E+00   0.00000E+00   0.10308E-27   0.00000E+00
 251800   0.10000E-02   0.16231E+02   0.22667E+01   0.63995E-27   0.16036E-26   0.00000E+00   0.00000E+00   0.11012E-27   0.00000E+00
 251900   0.10000E-02   0.16231E+02   0.22667E+01   0.56660E-27   0.15281E-26   0.00000E+00   0.00000E+00   0.95552E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 252000   0.10000E-02   0.16231E+02   0.22667E+01   0.30025E-27   0.19344E-26   0.00000E+00   0.00000E+00   0.10359E-27   0.00000E+00
 252100   0.10000E-02   0.16231E+02   0.22667E+01   0.36865E-27   0.14967E-26   0.00000E+00   0.00000E+00   0.11019E-27   0.00000E+00
 252200   0.10000E-02   0.16231E+02   0.22667E+01   0.50956E-27   0.16071E-26   0.00000E+00   0.00000E+00   0.10472E-27   0.00000E+00
 252300   0.10000E-02   0.16231E+02   0.22667E+01   0.41277E-27   0.13130E-26   0.00000E+00   0.00000E+00   0.97105E-28   0.00000E+00
 252400   0.10000E-02   0.16231E+02   0.22667E+01   0.38001E-27   0.14705E-26   0.00000E+00   0.00000E+00   0.99926E-28   0.00000E+00
 252500   0.10000E-02   0.16231E+02   0.22667E+01   0.49407E-27   0.14690E-26   0.00000E+00   0.00000E+00   0.98927E-28   0.00000E+00
 252600   0.10000E-02   0.16231E+02   0.22667E+01   0.43767E-27   0.18427E-26   0.00000E+00   0.00000E+00   0.10546E-27   0.00000E+00
 252700   0.10000E-02   0.16231E+02   0.22667E+01   0.41185E-27   0.14691E-26   0.00000E+00   0.00000E+00   0.10414E-27   0.00000E+00
 252800   0.10000E-02   0.16231E+02   0.22667E+01   0.34666E-27   0.13958E-26   0.00000E+00   0.00000E+00   0.10120E-27   0.00000E+00
 252900   0.10000E-02   0.16231E+02   0.22667E+01   0.50623E-27   0.14763E-26   0.00000E+00   0.00000E+00   0.95183E-28   0.00000E+00
 253000   0.10000E-02   0.16231E+02   0.22667E+01   0.42416E-27   0.14429E-26   0.00000E+00   0.00000E+00   0.10142E-27   0.00000E+00
 253100   0.10000E-02   0.16231E+02   0.22667E+01   0.32588E-27   0.14343E-26   0.00000E+00   0.00000E+00   0.99920E-28   0.00000E+00
 253200   0.10000E-02   0.16231E+02   0.22667E+01   0.50867E-27   0.15934E-26   0.00000E+00   0.00000E+00   0.11445E-27   0.00000E+00
 253300   0.10000E-02   0.16231E+02   0.22667E+01   0.45649E-27   0.15040E-26   0.00000E+00   0.00000E+00   0.10830E-27   0.00000E+00
 253400   0.10000E-02   0.16231E+02   0.22667E+01   0.45099E-27   0.15958E-26   0.00000E+00   0.00000E+00   0.90910E-28   0.00000E+00
 253500   0.10000E-02   0.16231E+02   0.22667E+01   0.54064E-27   0.16389E-26   0.00000E+00   0.00000E+00   0.95792E-28   0.00000E+00
 253600   0.10000E-02   0.16231E+02   0.22667E+01   0.63481E-27   0.16236E-26   0.00000E+00   0.00000E+00   0.10598E-27   0.00000E+00
 253700   0.10000E-02   0.16231E+02   0.22667E+01   0.37532E-27   0.17140E-26   0.00000E+00   0.00000E+00   0.99104E-28   0.00000E+00
 253800   0.10000E-02   0.16231E+02   0.22667E+01   0.69283E-27   0.16502E-26   0.00000E+00   0.00000E+00   0.10747E-27   0.00000E+00
 253900   0.10000E-02   0.16231E+02   0.22667E+01   0.39861E-27   0.14567E-26   0.00000E+00   0.00000E+00   0.97542E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 254000   0.10000E-02   0.16231E+02   0.22667E+01   0.37667E-27   0.15811E-26   0.00000E+00   0.00000E+00   0.10599E-27   0.00000E+00
 254100   0.10000E-02   0.16231E+02   0.22667E+01   0.34885E-27   0.16140E-26   0.00000E+00   0.00000E+00   0.93736E-28   0.00000E+00
 254200   0.10000E-02   0.16231E+02   0.22667E+01   0.43050E-27   0.16299E-26   0.00000E+00   0.00000E+00   0.97606E-28   0.00000E+00
 254300   0.10000E-02   0.16231E+02   0.22667E+01   0.40576E-27   0.15605E-26   0.00000E+00   0.00000E+00   0.11032E-27   0.00000E+00
 254400   0.10000E-02   0.16231E+02   0.22667E+01   0.63644E-27   0.19019E-26   0.00000E+00   0.00000E+00   0.11367E-27   0.00000E+00
 254500   0.10000E-02   0.16231E+02   0.22667E+01   0.56892E-27   0.16355E-26   0.00000E+00   0.00000E+00   0.10681E-27   0.00000E+00
 254600   0.10000E-02   0.16231E+02   0.22667E+01   0.51964E-27   0.15704E-26   0.00000E+00   0.00000E+00   0.97068E-28   0.00000E+00
 254700   0.10000E-02   0.16231E+02   0.22667E+01   0.43201E-27   0.16567E-26   0.00000E+00   0.00000E+00   0.11072E-27   0.00000E+00
 254800   0.10000E-02   0.16231E+02   0.22667E+01   0.45604E-27   0.15103E-26   0.00000E+00   0.00000E+00   0.93268E-28   0.00000E+00
 254900   0.10000E-02   0.16231E+02   0.22667E+01   0.62282E-27   0.15918E-26   0.00000E+00   0.00000E+00   0.94194E-28   0.00000E+00
 255000   0.10000E-02   0.16231E+02   0.22667E+01   0.50712E-27   0.16336E-26   0.00000E+00   0.00000E+00   0.97249E-28   0.00000E+00
 255100   0.10000E-02   0.16231E+02   0.22667E+01   0.49933E-27   0.16881E-26   0.00000E+00   0.00000E+00   0.10450E-27   0.00000E+00
 255200   0.10000E-02   0.16231E+02   0.22667E+01   0.37624E-27   0.15097E-26   0.00000E+00   0.00000E+00   0.10236E-27   0.00000E+00
 255300   0.10000E-02   0.16231E+02   0.22667E+01   0.57996E-27   0.15505E-26   0.00000E+00   0.00000E+00   0.89179E-28   0.00000E+00
 255400   0.10000E-02   0.16231E+02   0.22667E+01   0.32203E-27   0.14994E-26   0.00000E+00   0.00000E+00   0.10333E-27   0.00000E+00
 255500   0.10000E-02   0.16231E+02   0.22667E+01   0.47794E-27   0.15888E-26   0.00000E+00   0.00000E+00   0.11217E-27   0.00000E+00
 255600   0.10000E-02   0.16231E+02   0.22667E+01   0.37698E-27   0.13698E-26   0.00000E+00   0.00000E+00   0.93546E-28   0.00000E+00
 255700   0.10000E-02   0.16231E+02   0.22667E+01   0.56514E-27   0.15060E-26   0.00000E+00   0.00000E+00   0.95065E-28   0.00000E+00
 255800   0.10000E-02   0.16231E+02   0.22667E+01   0.49774E-27   0.15427E-26   0.00000E+00   0.00000E+00   0.10194E-27   0.00000E+00
 255900   0.10000E-02   0.16231E+02   0.22667E+01   0.55746E-27   0.14194E-26   0.00000E+00   0.00000E+00   0.10233E-27   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 256000   0.10000E-02   0.16231E+02   0.22667E+01   0.34051E-27   0.16033E-26   0.00000E+00   0.00000E+00   0.10738E-27   0.00000E+00
 256100   0.10000E-02   0.16231E+02   0.22667E+01   0.53355E-27   0.14980E-26   0.00000E+00   0.00000E+00   0.10712E-27   0.00000E+00
 256200   0.10000E-02   0.16231E+02   0.22667E+01   0.49103E-27   0.16492E-26   0.00000E+00   0.00000E+00   0.10793E-27   0.00000E+00
 256300   0.10000E-02   0.16231E+02   0.22667E+01   0.41836E-27   0.17408E-26   0.00000E+00   0.00000E+00   0.10787E-27   0.00000E+00
 256400   0.10000E-02   0.16231E+02   0.22667E+01   0.45837E-27   0.13164E-26   0.00000E+00   0.00000E+00   0.90815E-28   0.00000E+00
 256500   0.10000E-02   0.16231E+02   0.22667E+01   0.36327E-27   0.13967E-26   0.00000E+00   0.00000E+00   0.91175E-28   0.00000E+00
 256600   0.10000E-02   0.16231E+02   0.22667E+01   0.31990E-27   0.14313E-26   0.00000E+00   0.00000E+00   0.94780E-28   0.00000E+00
 256700   0.10000E-02   0.16231E+02   0.22667E+01   0.55433E-27   0.14908E-26   0.00000E+00   0.00000E+00   0.10630E-27   0.00000E+00
 256800   0.10000E-02   0.16231E+02   0.22667E+01   0.34623E-27   0.14894E-26   0.00000E+00   0.00000E+00   0.10141E-27   0.00000E+00
 256900   0.10000E-02   0.16231E+02   0.22667E+01   0.47905E-27   0.14981E-26   0.00000E+00   0.00000E+00   0.98008E-28   0.00000E+00
 257000   0.10000E-02   0.16231E+02   0.22667E+01   0.53847E-27   0.17555E-26   0.00000E+00   0.00000E+00   0.99988E-28   0.00000E+00
 257100   0.10000E-02   0.16231E+02   0.22667E+01   0.46594E-27   0.16316E-26   0.00000E+00   0.00000E+00   0.10453E-27   0.00000E+00
 257200   0.10000E-02   0.16231E+02   0.22667E+01   0.56071E-27   0.14853E-26   0.00000E+00   0.00000E+00   0.90891E-28   0.00000E+00
 257300   0.10000E-02   0.16231E+02   0.22667E+01   0.39595E-27   0.18029E-26   0.00000E+00   0.00000E+00   0.11018E-27   0.00000E+00
 257400   0.10000E-02   0.16231E+02   0.22667E+01   0.32787E-27   0.13829E-26   0.00000E+00   0.00000E+00   0.96038E-28   0.00000E+00
 257500   0.10000E-02   0.16231E+02   0.22667E+01   0.42790E-27   0.17301E-26   0.00000E+00   0.00000E+00   0.96747E-28   0.00000E+00
 257600   0.10000E-02   0.16231E+02   0.22667E+01   0.30502E-27   0.15102E-26   0.00000E+00   0.00000E+00   0.10061E-27   0.00000E+00
 257700   0.10000E-02   0.16231E+02   0.22667E+01   0.41574E-27   0.14427E-26   0.00000E+00   0.00000E+00   0.97075E-28   0.00000E+00
 257800   0.10000E-02   0.16231E+02   0.22667E+01   0.29862E-27   0.15221E-26   0.00000E+00   0.00000E+00   0.10994E-27   0.00000E+00
 257900   0.10000E-02   0.16231E+02   0.22667E+01   0.38377E-27   0.14536E-26   0.00000E+00   0.00000E+00   0.93308E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 258000   0.10000E-02   0.16231E+02   0.22667E+01   0.32632E-27   0.15938E-26   0.00000E+00   0.00000E+00   0.10406E-27   0.00000E+00
 258100   0.10000E-02   0.16231E+02   0.22667E+01   0.30402E-27   0.14528E-26   0.00000E+00   0.00000E+00   0.10412E-27   0.00000E+00
 258200   0.10000E-02   0.16231E+02   0.22667E+01   0.37207E-27   0.15838E-26   0.00000E+00   0.00000E+00   0.94492E-28   0.00000E+00
 258300   0.10000E-02   0.16231E+02   0.22667E+01   0.38754E-27   0.14851E-26   0.00000E+00   0.00000E+00   0.91491E-28   0.00000E+00
 258400   0.10000E-02   0.16231E+02   0.22667E+01   0.48848E-27   0.12388E-26   0.00000E+00   0.00000E+00   0.98695E-28   0.00000E+00
